Company,Sector,Headquarters,Amount,Funding_Round_Type,Lead_Investors,Year,Month
ePoise,Job Search Platform,Bangalore,"5,00,000",Seed Funding,"Orios Venture Partners, Amit Ranjan & others",2015,August
Jolly Food Fellow,Food Customer analytics platform,Ahmedabad,"3,00,000",Seed Funding,The 1947,2015,August
BookMeIn,Professional Service Appointment booking service,Mumbai,"4,00,000",Seed Funding,Ajmera Group of Companies,2015,August
iZofy,Scientific Horoscope Online Assistance platform,Kolkata,,Seed Funding,Prime Capital Markets Ltd,2015,August
rBus,Tech enabled AC bus service,Mumbai,,Seed Funding,"India Quotient, Anupam Mittal & others",2015,August
Qyk App,On-Demand App based Professional service provider,Bangalore,"10,00,000",Private Equity,"GrowX ventures, Tracxn Labs, Powai Lake Ventures, and Sahil Barua",2015,August
EazyDiner,Restaurant Reservation Platform,Gurgaon,"30,00,000",Private Equity,"DSG Consumer Partners, Saama Capital",2015,August
RevX,Cross-channel CRM platform,Mumbai,"40,00,000",Private Equity,"Norwest Venture Partners, Nexus Venture Partners, Helion Venture Partners, Draper Fisher Jurvetson, Peepul Capital",2015,August
ICustomMadeIt,Professional Custom creators Marketplace,Pune,"2,50,000",Seed Funding,Group of Angel Investors,2015,August
PickMyLaundry,on-Demand Washing & Dry-Cleaning,New Delhi,"1,00,000",Seed Funding,GHV Accelerator,2015,August
Belita,On-Demand Beauty Service,Mumbai,"4,00,000",Seed Funding,"India Quotient, LetsVenture investors, Lead Angels",2015,August
EzySolare,solar products and services marketplace,Ahmedabad,,Seed Funding,Infuse Ventures,2015,August
FoodTalkIndia,Online Food Community Platform,Gurgaon,"5,00,000",Seed Funding,Undisclosed Investor,2015,August
InstaSafe,Private Cloud Networks SAAS platform,Bangalore,,Seed Funding,Group of Investors,2015,August
Eazy Coach,Education Marketplace,Kolkata,,Seed Funding,Ravi Agarwal,2015,August
Djubo.com,Cloud Based Hotel Sales Platform,New Delhi,,Private Equity,Ibibo Group,2015,August
BetterButter.in,online recipe sharing platform,New Delhi,,Seed Funding,"Growx Ventures, Manish Singhal",2015,August
Vyomo,Beauty & Lifestyle Mobile Marketplace,Bangalore,"20,00,000",Private Equity,Rocket Internet,2015,August
RollMafia,QSR Restaurant Chain,Pune,"1,60,000",Seed Funding,Equentia Natural Resources,2015,August
iamwire,Digital Media publishing platform,Gurgaon,,Seed Funding,"Li Tao, Li Jian, Draphant Consultants, Nitin Garg, Saurabh Jain, Mohit Agarwal",2015,August
DropKaffe,Online Coffee Delivery platform,Bangalore,"3,00,000",Seed Funding,"Manish Singhal, P39 Capital & Others",2015,August
Reverie,Language Localization Cloud platform,Bangalore,"40,00,000",Private Equity,"Aspada Investment Advisors, Qualcomm Ventures",2015,August
Infinite Analytics,Big Data & predictive Analysis Platform,Mumbai,,Private Equity,"Ratan Tata, Nikhil Vora & others",2015,August
Parcelled,Online Logistics Platform,Bangalore,,Seed Funding,"Delhivery, Tracxn Labs",2015,July
Retigence Technologies,Business IT Intelligence Services,Mumbai,,Private Equity,Omnivore Partners,2015,July
Cloudcherry Analytics,CRM / Analytics platform,Chennai,"10,00,000",Seed Funding,"The Chennai Angels, IDG Ventures India",2015,July
iDreamCareer,Ed-Tech Platform,New Delhi,,Seed Funding,"ah! Ventures, Vivek Joshi, Mohit Satyanand & others",2015,July
Ola Cabs,Cab rental Mobile app,Bangalore,,Private Equity,Ratan Tata,2015,July
NxtGen,IT infrastructure & Data Center services,Bangalore,"1,35,00,000",Private Equity,"IFC, Axon Partners, Intel Capital",2015,July
BankBazaar,Online Financial Services,Chennai,"6,00,00,000",Private Equity,"Amazon, Fidelity Growth Partners, Mousse Partners",2015,July
Gozoomo,Used Car Marketplace,Bangalore,"50,00,000",Private Equity,SAIF Partners,2015,July
Zenatix,Internet of Things platform,Gurgaon,"1,61,000",Seed Funding,"Rajan Anandan, Kunal Bahl, Rohit Bansal, Rahul Khanna",2015,July
CultureAlley,Language Learning App,Jaipur,"65,00,000",Private Equity,Tiger Global,2015,July
Goqii,Mobile Fitness Marketplace,Mumbai,,Private Equity,Vijay Shekhar Sharma,2015,July
Gingercrush,Custom Merchandize platform,Ahmedabad,"10,00,000",Seed Funding,"Gokul Jaykrishna, Brand Capital",2015,July
Elanic,P2P Pre-owned goods marketplace,Bangalore,,Seed Funding,"Rebright Partners, Tracxn Labs, Aneesh Reddy",2015,July
Stitchwood,Custom Furniture Marketplace,Mumbai,"3,95,000",Seed Funding,"Powai Lake Ventures, Ajeet Khurana & others",2015,July
Urban Tailor,Online Tailoring Services,Bangalore,,Seed Funding,Group of angel investors,2015,July
ConfirmtTkt,Rail Ticket Confirmation predictor,Bangalore,,Seed Funding,Pravin Agarwala & others,2015,July
Paper Boat,Ethnic Beverages manufacturer,Gurgaon,"3,00,00,000",Private Equity,"Sofina, Hillhouse Capital",2015,July
getNow,Hyperlocal Goods marketplace,Nagpur,,Seed Funding,Atulya Mittal,2015,July
Wudstay,Budget Accommodation aggregator,Gurgaon,"30,00,000",Private Equity,"Mangroves Capital Partners, Vikas Saxena",2015,July
Liases Foras,Real Estate Rating & Analysis,New Delhi,"50,00,000",Private Equity,DMG information Asia Pacific,2015,July
Eatlo,Food Delivery platform,Bangalore,,Seed Funding,"Powai Lake Ventures, Globeinvestor, Abhishekh Goyal",2015,July
IndiaLends,Financial Tech,New Delhi,,Private Equity,"DSG Consumer Partners, Siddharth Parekh",2015,July
Quinto,Food Discovery App,Pune,,Seed Funding,Jaydeep Barman,2015,July
Saavn,Music Streaming App,Mumbai,"10,00,00,000",Private Equity,"Tiger Global Management, Bertelsmann India, Steadview Capital, Liberty Media, Mousse Partners, Quilvest",2015,July
Flytxt,Big Data & Analytics platform,Mumbai / Global,"1,10,00,000",Private Equity,"Sunrise Capital GmBH, Big Data Investments B.V",2015,July
Axtria,Big Data & Analytics platform,India / US,"3,00,00,000",Private Equity,"Helion Venture Partners,Amarpreet Sawhney, Deshpande Foundation, Fred Khosravi, Richard S. Braddock",2015,July
33Coupons,Coupon Aggregator Platform,Kanpur,"20,000",Seed Funding,Not Disclosed,2015,July
Ampere,Electric Scooter manufacturer,Coimbatore,,Seed Funding,Ratan Tata,2015,July
Hopping Chef,Online Food-Tech Platform,Mumbai,"4,70,000",Seed Funding,Mirah Hospitality,2015,July
Collectabillia,Celebrity Fashion Brand,Bangalore,"75,00,000",Private Equity,Accel Partners,2015,July
Lendingkart,Online Finance lending platform,Ahmedabad,"1,00,00,000",Private Equity,"Saama Capital, Mayfield, Ashvin Chadha, Shailesh Mehta",2015,July
Lybrate,Healthcare Mobile App,New Delhi,"1,02,00,000",Private Equity,"Tiger Global Management, Ratan Tata, Nexus Venture Partners",2015,July
Zoomcar,Self-driven vehicle rental,Bangalore,"1,10,00,000",Private Equity,"Sequoia Capital, Empire Angels, NGP",2015,July
\\xc2\\xa0News in shorts,\\xc2\\xa0News Aggregator mobile app,\\xc2\\xa0Noida,"\\xc2\\xa020,000,000",Private Equity,\\xc2\\xa0Tiger Global,2015,July
\\xc2\\xa0Bluestone,\\xc2\\xa0Online Jewellery Store,\\xc2\\xa0Bangalore,"\\xc2\\xa016,200,000",Private Equity,"\\xc2\\xa0IvyCap Ventures, Accel Partners, Dragoneer Investment Group",2015,July
\\xc2\\xa0Shopsity,\\xc2\\xa0Fashion Info Aggregator App,\\xc2\\xa0Gurgaon,\\xc2\\xa0N/A,Seed Funding,"\\xc2\\xa0 Sandeep Aggarwal, Teruhide Sato",2015,July
\\xc2\\xa0Notesgen,\\xc2\\xa0Online Study Notes Marketplace,\\xc2\\xa0New Delhi,\\xc2\\xa0N/A,Seed Funding,"\\xc2\\xa0Rajeev Saraf, Arvind Jha, R. Satya Narayanan",2015,July
\\xc2\\xa0Footprints Education,\\xc2\\xa0Pre-School Chain,\\xc2\\xa0Gurgaon,"\\xc2\\xa0685,000",Seed Funding,"\\xc2\\xa0LetsVenture, Kumar Bansal, Kshitij Jain",2015,July
\\xc2\\xa0Loylty Rewards,\\xc2\\xa0Premium Loyalty Rewards Point Management,\\xc2\\xa0Mumbai,"\\xc2\\xa019,350,000",Private Equity,\\xc2\\xa0IndianIdeas.com,2015,July
\\xc2\\xa0Ameyo,\\xc2\\xa0Contact Center Software Platform,\\xc2\\xa0Gurgaon,"\\xc2\\xa05,000,000",Private Equity,\\xc2\\xa0Forum Synergies PE Fund,2015,July
\\xc2\\xa0Mamagoto,\\xc2\\xa0Casual Dining restaurant Chain,\\xc2\\xa0New Delhi,"\\xc2\\xa010,000,000",Private Equity,\\xc2\\xa0Goldman Sachs,2015,July
\\xc2\\xa0Satvacart,\\xc2\\xa0Online Grocery Delivery,\\xc2\\xa0Gurgaon,\\xc2\\xa0N/A,Seed Funding,\\xc2\\xa0Palaash Ventures,2015,July
MySmartPrice,Online comparison engine,Hyderabad,"1,00,00,000",Private Equity,"Accel Partners, Helion Venture Partners",2015,July
Zenify,Residential Rental management platform,Bangalore,\\xc2\\xa0N/A,Seed Funding,Atul Jalan,2015,July
Boxmyspace,Physical Storage warehouses,Mumbai,"3,00,000",Seed Funding,"Ritesh Veera, Singapore Angel Network, Orios Venture Partners,",2015,July
HackerRank,Tech Recruitment platform,Bangalore,"75,00,000",Private Equity,HR Technology fund,2015,July
WickedRide,Bike Rental Platform,Bangalore,"7,90,000",Seed Funding,Undisclosed,2015,July
WoWexpress,Tech enabled logistics platform,Mumbai,"5,00,000",Seed Funding,Tamarind Family Private Trust,2015,July
Oyo Rooms,Budget Hotel Accommodation,Gurgaon,"10,00,00,000",Private Equity,"Softbank, Sequoia Capital",2015,July
Mobikon,Restaurant customer engagement platform,Pune,"23,00,000",Private Equity,Jungle Ventures,2015,July
InstaLively.com,Live video streaming app,New Delhi,,Seed Funding,"Anupam Mittal, Anand Chandrasekaran, Uday Shankar, Chetan Bhagat",2015,July
Roadrunnr,Hyper local logistics platform,Bangalore,"1,10,00,000",Private Equity,"Sequoia Capital, Nexus Venture Partners, Blume Ventures",2015,July
Ketto,Crowd Funding Platform,Mumbai,"7,00,000",Seed Funding,"Pradyumna Dalmia, Sudhir Rao & Others",2015,July
QuikWallet,F&B sector Mobile Payment platform,Mumbai,"16,00,000",Private Equity,Snow Leopard Technology Ventures,2015,July
Omnikart,Industrial Supplies B2B ecommerce,Mumbai,"1,00,000",Seed Funding,"Sumit Gandhi, Manish Gandhi",2015,July
Zo Rooms,Online budget hotel chain,New Delhi,"1,50,00,000",Private Equity,"Tiger Global, Orios Venture Partners.",2015,July
Innoviti,Payment Solutions platform,Bangalore,"48,50,000",Private Equity,"Catamaran Ventures, New India Investment Corporation",2015,July
ZenRadius,Online Hiring Platform,Bangalore,,Seed Funding,"Tracxn Labs, Deepak Singh",2015,July
Joy by nature,Organic Food ecommerce,New Delhi,"10,00,000",Private Equity,"Mumbai Angels, Vriddhi Fund, Others",2015,July
Iqlect,Big Data & Analytics platform,Bangalore,"20,00,000",Private Equity,Exfinity Venture Partners,2015,July
deGustibus,Fine Dining Restaurant Chain,Mumbai,"3,00,00,000",Private Equity,India Value Fund Advisors,2015,July
Nestaway,Luxury Rental Homes,Bangalore,"1,27,50,000",Private Equity,"Flipkart, Tiger Global",2015,July
Mswipe,Mobile Point of Sale payment solution,,"2,50,00,000",Private Equity,"Falcon Edge Capital, Meru Capital, Ola, Matrix Partners, DSG Consumer Partners, Axis Bank",2015,July
Myonsto,Online Grocers,Ahmedabad,"3,20,000",Seed Funding,Jayant Bokadia,2015,July
iCrushiFlush,Casual Dating App,Mumbai,,Seed Funding,IDG Ventures India,2015,July
MedGenome,Clinical Genomics Provider,Bangalore,"2,00,00,000",Private Equity,Sequoia Capital,2015,July
HolidayIQ,Travel information portal,Bangalore,"1,50,00,000",Private Equity,MakeMyTrip,2015,July
Fitternity,Fitness Marketplace,Mumbai,"10,00,000",Private Equity,Exfinity Venture Partners,2015,July
Quikr,Online & Mobile classified listings,Mumbai,"6,00,00,000",Private Equity,"AB Kinnevik, Falcon Edge Capital, Coatue Management",2015,July
JetSetGo,Private Jet/ Helicopter Marketplace,New Delhi,,Seed Funding,YourWeCan Ventures,2015,July
BroEx,Real Estate Broker network App,Gurgaon,"10,00,000",Private Equity,Lightspeed India,2015,July
Shopatplaces,Ethnic/ Traditional Fashion Store,New Delhi,,Seed Funding,Indian Angel Network,2015,July
CredR,Used Bikes Marketplace,Mumbai,"1,50,00,000",Private Equity,Fidelity Growth Partners,2015,July
ManageMySpa,Spa & Salon Management Software,Hyderabad,"60,00,000",Private Equity,Accel Partners,2015,July
Townrush,B2B logistics delivery platform,Bangalore,,Seed Funding,Lightspeed Venture Partners,2015,July
Locus,Logistics Automation Platform,Bangalore,,Seed Funding,"growX ventures,\\xc2\\xa0 Manish Singhal",2015,July
Bevy,Online Hiring Platform,Bangalore,,Seed Funding,Varun Agarwal & Others,2015,July
Pepperfry,Online home d\\xc3\\xa9cor marketplace,Mumbai,"10,00,00,000",Private Equity,"Goldman Sachs, Zodius Technology Fund, Bertelsmann India Investments Norwest Venture Partners.",2015,July
Flipkart.com,Online Marketplace,Bangalore,"70,00,00,000",Private Equity,Steadview Capital and existing investors,2015,July
Opinio,Hyperlocal food & grocery store,Bangalore,"13,00,000",Seed Funding,"Accel Partners, Traxcn Labs & Others",2015,July
Zoctr,Health-Tech platform,Mumbai,"10,00,000",Seed Funding,"Sandeep Parwal, Krishan Gupta & Others",2015,July
Zimmber,Hyperlocal Handyman Services,Mumbai,"20,00,000",Private Equity,"IDG Ventures India, Omidyar Network, Sherpalo Ventures,\\xc2\\xa0 Mohandas Pai",2015,July
trueHb,Medical Tech Instruments,New Delhi,"24,00,000",Seed Funding,"Sachin and Binny Bansal, Malvinder and Shivinder Singh, Gurpreet Singh & others",2015,July
Zovi.com / Little App,Hyperlocal Deals Marketplace,Bangalore,"5,00,00,000",Private Equity,"Paytm, SAIF Partners,\\xc2\\xa0 Tiger Global Management & others",2015,July
Swajal,Innovative Water Solutions,Gurgaon,"12,00,000",Private Equity,Abhishek Gupta,2015,July
Pipa Bella,Online Jewelry Store,Mumbai,"6,00,000",Private Equity,LionRock Capital,2015,July
Pragmatix,Business intelligence & Analytics,Mumbai,"24,00,000",Private Equity,SIDBI Venture Capital Ltd,2015,July
Droom.in,Used Vehicle Marketplace,New Delhi,"1,60,00,000",Private Equity,"Lightbox Ventures, Beenos",2015,July
MadRat Games,Educational Board Games,Bangalore,"1,68,000",Seed Funding,"Kunal Bahl, Rohit Bansal",2015,July
Noodle Play,Chinese food delivery,Mumbai,"1,68,000",Seed Funding,"Elliot Stechman, Gautam Sinha, Ambarish Ray",2015,July
Wassup,On-Demand Laundry & Dry cleaning App,Chennai,,Private Equity,B S Nagesh,2015,July
Cartisan,On-Demand Car services App,Bangalore,,Seed Funding,"YouWeCan Ventures,\\xc2\\xa0 Aprameya Radhakrishna",2015,July
LazyLad,Hyperlocal Grocery App,Gurgaon,"5,00,000",Private Equity,"Jai Choi, Kiyohiro Sugashita, Hirokazu",2015,July
TripFactory,Online Curated Holiday package bookings,Bangalore,,Private Equity,"Aarin Capital Partners,",2015,July
Prothom,Hasbro Toy Manufacturer,Pune,"20,00,000",Private Equity,Oliphabs Capital,2015,July
Bona Vita,Travel Tech,Gurgaon,"50,00,000",Private Equity,MakeMyTrip,2015,July
Vyomo,Beauty and Wellness Platform,New Delhi,,Seed Funding,Aprameya Radhakrishna,2015,June
Veeba Foods,Healthy Food Manufacturer,New Delhi,"60,00,000",Private Equity,"DSG Consumer Partners, Saama Capital.",2015,June
Truebil,Used Car Marketplace,Mumbai,"5,00,000",Seed Funding,"Kae Capital, Anupam Mittal",2015,June
Meritnation,Online Learning Platform,New Delhi,"40,00,000",Private Equity,InfoEdge,2015,June
Eattreatonline,Healthy Food Online Community,New Delhi,"3,50,000",Seed Funding,Group of 15 Angel Investors,2015,June
CredR,Used two-wheeler Marketplace,Mumbai,,Seed Funding,GrowthStory,2015,June
Glamrs,Online Fashion Video Portal,Mumbai,"10,00,000",Private Equity,"Ventureworks India, Blume Ventures, Batlivala & Karani Securities, Nikunj Jhaveri",2015,June
Proviera,Probiotic Technology Products Manufacturer,Chennai,"5,50,000",Private Equity,Infuse Ventures,2015,June
Arth DesignBuild,Architectural Design & Consulting,Hyderabad,"5,00,000",Seed Funding,Srinivas Tirupati,2015,June
Saama,Big Data & Analytics Services,Pune / US,"3,50,00,000",Private Equity,Carrick Capital Partners,2015,June
AllIzHealth,Preventive Healthcare Services,Pune,"3,50,000",Seed Funding,Mumbai Angels & Other angel investors,2015,June
Karma Healthcare,Tech-enabled Rural Healthcare Services,Udaipur,,Private Equity,Ennovent Impact Investment Holding,2015,June
Entropy Innovations,Engineering Innovations,Mumbai,,Seed Funding,Mark Mobius & 9 Other Angel investors,2015,June
Propstack,Real Estate Intelligence Platform,Mumbai,"30,00,000",Private Equity,DMG Information,2015,June
MyTaxiIndia,Online Car Rental Affiliates,New Delhi,"1,00,000",Seed Funding,Green House Ventures,2015,June
Arkin Net,Data Center Software platform,Pune / US,"1,50,00,000",Private Equity,Nexus Venture Partners,2015,June
Little Black Book Delhi,Online City & Lifestyle Guide,New Delhi,"1,50,000",Seed Funding,"Rajan Anandan, Niraj Singh, Sachin Bhatia, Singapore Angel Network & Aseem Vadehra",2015,June
MyPoolin,P2P Payments platform,New Delhi,,Seed Funding,"Sharad Sharma, Rajan Anandan, Sunil Kalra, Amit Ranjan, Rohan Malhotra,\\xc2\\xa0 Arjun Malhotra, Gautam Gandhi",2015,June
iCustomadeit,Bespoke Merchandize Marketplace,Pune,"2,50,000",Seed Funding,"Virendra Shahney, Dr Paresh Doshi",2015,June
KAARYAH,Women Lifestyle Marketplace,Gurgaon,,Seed Funding,Ratan Tata,2015,June
Ecom Express,Logistics Solution Provider,New Delhi,"13,70,00,000",Private Equity,Warburg Pincus,2015,June
Vidooly,Video Intelligence Platform,Noida,"10,00,000",Private Equity,Bessemer Venture Partners,2015,June
Zopper,Hyperlocal Shopping App,Mumbai,"2,00,00,000",Private Equity,"Tiger Global,\\xc2\\xa0 Nirvana Ventures Advisors",2015,June
Flipkart,eCommerce platform,Bangalore,"5,00,00,000",Private Equity,Morgan Stanley,2015,June
kWatt Solutions,Renewable energy solutions,Mumbai,"5,00,000",Seed Funding,,2015,June
Medwell Ventures,Healthcare\\nService provider,Bangalore,"1,00,00,000",Private Equity,"Fidelity Growth Partners, Fidelity Biosciences",2015,June
Jugnoo,Auto Rickshaw Based Services,Chandigarh,"50,00,000",Private Equity,"Snow Leopard, Paytm",2015,June
